2011   4  29   3  50  CTLO      -3.20     -59.92      -0.15
2011   4  29   3  50  EMBP      -2.89     -59.97      -0.21
2011   4  29   3  50  EMIR      -3.26     -60.23      -0.13
2011   4  29   3  50  HORT      -3.09     -59.88      -0.15
2011   4  29   3  50  IRAN      -3.11     -60.24      -0.15
2011   4  29   3  50  JPL6      -3.04     -59.93      -0.19
2011   4  29   3  50  MNCP      -3.30     -60.63      -0.08
2011   4  29   3  50  MNQI      -3.43     -60.46      -0.10
2011   4  29   3  50  PDAQ      -3.07     -60.09      -0.17
2011   4  29   3  50  PNT8      -3.07     -60.05      -0.11
2011   4  29   3  50  RDCK      -3.01     -59.94      -0.17
2011   4  29   3  50  RPDE      -2.65     -59.64      -0.19
2011   4  29   3  50  TMB7      -2.95     -60.67      -0.05
2011   4  29   3  50  TRM3      -3.00     -60.05      -0.16
2011   4  29   3  50  ZF29      -2.61     -60.21      -0.18
2011   4  29   3  50  INPA      -3.10     -59.99      -0.13
2011   4  29   3  50  NAUS      -3.02     -60.06      -0.17
2011   4  29   3  55  CDN2      -3.06     -59.97      -0.15
2011   4  29   3  55  CDN4      -3.03     -60.00      -0.16
2011   4  29   3  55  CHR5      -3.12     -60.01      -0.13
2011   4  29   3  55  CMP1      -3.11     -60.06      -0.14
2011   4  29   3  55  CTLO      -3.20     -59.92      -0.15
2011   4  29   3  55  EMBP      -2.89     -59.97      -0.21
2011   4  29   3  55  EMIR      -3.26     -60.23      -0.13
2011   4  29   3  55  HORT      -3.09     -59.88      -0.15
2011   4  29   3  55  IRAN      -3.11     -60.24      -0.15
2011   4  29   3  55  JPL6      -3.04     -59.93      -0.19
2011   4  29   3  55  MNCP      -3.30     -60.63      -0.08
2011   4  29   3  55  MNQI      -3.43     -60.46      -0.10
2011   4  29   3  55  PDAQ      -3.07     -60.09      -0.16
2011   4  29   3  55  PNT8      -3.07     -60.05      -0.11
2011   4  29   3  55  RDCK      -3.01     -59.94      -0.17
2011   4  29   3  55  RPDE      -2.65     -59.64      -0.19
2011   4  29   3  55  TMB7      -2.95     -60.67      -0.05
2011   4  29   3  55  TRM3      -3.00     -60.05      -0.16
2011   4  29   3  55  ZF29      -2.61     -60.21      -0.18
2011   4  29   3  55  INPA      -3.10     -59.99      -0.14
2011   4  29   3  55  NAUS      -3.02     -60.06      -0.17
2011   4  29   4   0  CDN2      -3.06     -59.97      -0.15
2011   4  29   4   0  CDN4      -3.03     -60.00      -0.16
2011   4  29   4   0  CHR5      -3.12     -60.01      -0.13
2011   4  29   4   0  CMP1      -3.11     -60.06      -0.14
2011   4  29   4   0  CTLO      -3.20     -59.92      -0.15
2011   4  29   4   0  EMBP      -2.89     -59.97      -0.21
2011   4  29   4   0  EMIR      -3.26     -60.23      -0.13
2011   4  29   4   0  HORT      -3.09     -59.88      -0.15
2011   4  29   4   0  IRAN      -3.11     -60.24      -0.15
2011   4  29   4   0  JPL6      -3.04     -59.93      -0.19
2011   4  29   4   0  MNCP      -3.30     -60.63      -0.09
2011   4  29   4   0  MNQI      -3.43     -60.46      -0.10
2011   4  29   4   0  PDAQ      -3.07     -60.09      -0.16
2011   4  29   4   0  PNT8      -3.07     -60.05      -0.14
2011   4  29   4   0  RDCK      -3.01     -59.94      -0.17
2011   4  29   4   0  RPDE      -2.65     -59.64      -0.19
2011   4  29   4   0  TMB7      -2.95     -60.67      -0.05
2011   4  29   4   0  TRM3      -3.00     -60.05      -0.16
2011   4  29   4   0  ZF29      -2.61     -60.21      -0.18
2011   4  29   4   0  INPA      -3.10     -59.99      -0.14
2011   4  29   4   0  NAUS      -3.02     -60.06      -0.17
2011   4  29   4   5  CDN2      -3.06     -59.97      -0.16
2011   4  29   4   5  CDN4      -3.03     -60.00      -0.16
2011   4  29   4   5  CHR5      -3.12     -60.01      -0.13
2011   4  29   4   5  CMP1      -3.11     -60.06      -0.14
2011   4  29   4   5  CTLO      -3.20     -59.92      -0.15
2011   4  29   4   5  EMBP      -2.89     -59.97      -0.21
2011   4  29   4   5  EMIR      -3.26     -60.23      -0.13
2011   4  29   4   5  HORT      -3.09     -59.88      -0.15
2011   4  29   4   5  IRAN      -3.11     -60.24      -0.15
2011   4  29   4   5  JPL6      -3.04     -59.93      -0.19
2011   4  29   4   5  MNCP      -3.30     -60.63      -0.09
2011   4  29   4   5  MNQI      -3.43     -60.46      -0.10
2011   4  29   4   5  PDAQ      -3.07     -60.09      -0.14
2011   4  29   4   5  PNT8      -3.07     -60.05      -0.14
2011   4  29   4   5  RDCK      -3.01     -59.94      -0.17
2011   4  29   4   5  RPDE      -2.65     -59.64      -0.18
2011   4  29   4   5  TMB7      -2.95     -60.67      -0.05
2011   4  29   4   5  TRM3      -3.00     -60.05      -0.16
2011   4  29   4   5  ZF29      -2.61     -60.21      -0.18
2011   4  29   4   5  INPA      -3.10     -59.99      -0.14
2011   4  29   4   5  NAUS      -3.02     -60.06      -0.18
2011   4  29   4  10  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  10  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  10  CHR5      -3.12     -60.01      -0.13
2011   4  29   4  10  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  10  CTLO      -3.20     -59.92      -0.15
2011   4  29   4  10  EMBP      -2.89     -59.97      -0.21
2011   4  29   4  10  EMIR      -3.26     -60.23      -0.14
2011   4  29   4  10  HORT      -3.09     -59.88      -0.15
2011   4  29   4  10  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  10  JPL6      -3.04     -59.93      -0.19
2011   4  29   4  10  MNCP      -3.30     -60.63      -0.09
2011   4  29   4  10  MNQI      -3.43     -60.46      -0.10
2011   4  29   4  10  PDAQ      -3.07     -60.09      -0.14
2011   4  29   4  10  PNT8      -3.07     -60.05      -0.15
2011   4  29   4  10  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  10  RPDE      -2.65     -59.64      -0.18
2011   4  29   4  10  TMB7      -2.95     -60.67      -0.05
2011   4  29   4  10  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  10  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  10  INPA      -3.10     -59.99      -0.14
2011   4  29   4  10  NAUS      -3.02     -60.06      -0.18
2011   4  29   4  15  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  15  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  15  CHR5      -3.12     -60.01      -0.13
2011   4  29   4  15  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  15  CTLO      -3.20     -59.92      -0.15
2011   4  29   4  15  EMBP      -2.89     -59.97      -0.21
2011   4  29   4  15  EMIR      -3.26     -60.23      -0.14
2011   4  29   4  15  HORT      -3.09     -59.88      -0.15
2011   4  29   4  15  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  15  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  15  MNCP      -3.30     -60.63      -0.09
2011   4  29   4  15  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  15  PDAQ      -3.07     -60.09      -0.14
2011   4  29   4  15  PNT8      -3.07     -60.05      -0.15
2011   4  29   4  15  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  15  RPDE      -2.65     -59.64      -0.18
2011   4  29   4  15  TMB7      -2.95     -60.67      -0.05
2011   4  29   4  15  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  15  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  15  INPA      -3.10     -59.99      -0.15
2011   4  29   4  15  NAUS      -3.02     -60.06      -0.18
2011   4  29   4  20  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  20  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  20  CHR5      -3.12     -60.01      -0.13
2011   4  29   4  20  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  20  CTLO      -3.20     -59.92      -0.14
2011   4  29   4  20  EMBP      -2.89     -59.97      -0.21
2011   4  29   4  20  EMIR      -3.26     -60.23      -0.14
2011   4  29   4  20  HORT      -3.09     -59.88      -0.15
2011   4  29   4  20  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  20  JPL6      -3.04     -59.93      -0.19
2011   4  29   4  20  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  20  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  20  PDAQ      -3.07     -60.09      -0.14
2011   4  29   4  20  PNT8      -3.07     -60.05      -0.15
2011   4  29   4  20  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  20  RPDE      -2.65     -59.64      -0.18
2011   4  29   4  20  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  20  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  20  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  20  INPA      -3.10     -59.99      -0.15
2011   4  29   4  20  NAUS      -3.02     -60.06      -0.18
2011   4  29   4  25  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  25  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  25  CHR5      -3.12     -60.01      -0.13
2011   4  29   4  25  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  25  CTLO      -3.20     -59.92      -0.14
2011   4  29   4  25  EMBP      -2.89     -59.97      -0.21
2011   4  29   4  25  EMIR      -3.26     -60.23      -0.15
2011   4  29   4  25  HORT      -3.09     -59.88      -0.15
2011   4  29   4  25  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  25  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  25  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  25  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  25  PDAQ      -3.07     -60.09      -0.13
2011   4  29   4  25  PNT8      -3.07     -60.05      -0.17
2011   4  29   4  25  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  25  RPDE      -2.65     -59.64      -0.17
2011   4  29   4  25  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  25  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  25  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  25  INPA      -3.10     -59.99      -0.15
2011   4  29   4  25  NAUS      -3.02     -60.06      -0.18
2011   4  29   4  30  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  30  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  30  CHR5      -3.12     -60.01      -0.13
2011   4  29   4  30  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  30  CTLO      -3.20     -59.92      -0.14
2011   4  29   4  30  EMBP      -2.89     -59.97      -0.21
2011   4  29   4  30  EMIR      -3.26     -60.23      -0.15
2011   4  29   4  30  HORT      -3.09     -59.88      -0.16
2011   4  29   4  30  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  30  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  30  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  30  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  30  PDAQ      -3.07     -60.09      -0.12
2011   4  29   4  30  PNT8      -3.07     -60.05      -0.15
2011   4  29   4  30  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  30  RPDE      -2.65     -59.64      -0.17
2011   4  29   4  30  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  30  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  30  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  30  INPA      -3.10     -59.99      -0.15
2011   4  29   4  30  NAUS      -3.02     -60.06      -0.19
2011   4  29   4  35  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  35  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  35  CHR5      -3.12     -60.01      -0.14
2011   4  29   4  35  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  35  CTLO      -3.20     -59.92      -0.14
2011   4  29   4  35  EMBP      -2.89     -59.97      -0.20
2011   4  29   4  35  EMIR      -3.26     -60.23      -0.15
2011   4  29   4  35  HORT      -3.09     -59.88      -0.16
2011   4  29   4  35  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  35  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  35  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  35  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  35  PDAQ      -3.07     -60.09      -0.11
2011   4  29   4  35  PNT8      -3.07     -60.05      -0.15
2011   4  29   4  35  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  35  RPDE      -2.65     -59.64      -0.17
2011   4  29   4  35  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  35  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  35  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  35  INPA      -3.10     -59.99      -0.15
2011   4  29   4  35  NAUS      -3.02     -60.06      -0.19
2011   4  29   4  40  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  40  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  40  CHR5      -3.12     -60.01      -0.14
2011   4  29   4  40  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  40  CTLO      -3.20     -59.92      -0.14
2011   4  29   4  40  EMBP      -2.89     -59.97      -0.20
2011   4  29   4  40  EMIR      -3.26     -60.23      -0.15
2011   4  29   4  40  HORT      -3.09     -59.88      -0.17
2011   4  29   4  40  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  40  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  40  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  40  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  40  PDAQ      -3.07     -60.09      -0.11
2011   4  29   4  40  PNT8      -3.07     -60.05      -0.19
2011   4  29   4  40  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  40  RPDE      -2.65     -59.64      -0.17
2011   4  29   4  40  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  40  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  40  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  40  INPA      -3.10     -59.99      -0.15
2011   4  29   4  40  NAUS      -3.02     -60.06      -0.19
2011   4  29   4  45  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  45  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  45  CHR5      -3.12     -60.01      -0.14
2011   4  29   4  45  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  45  CTLO      -3.20     -59.92      -0.15
2011   4  29   4  45  EMBP      -2.89     -59.97      -0.20
2011   4  29   4  45  EMIR      -3.26     -60.23      -0.15
2011   4  29   4  45  HORT      -3.09     -59.88      -0.16
2011   4  29   4  45  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  45  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  45  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  45  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  45  PDAQ      -3.07     -60.09      -0.10
2011   4  29   4  45  PNT8      -3.07     -60.05      -0.18
2011   4  29   4  45  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  45  RPDE      -2.65     -59.64      -0.17
2011   4  29   4  45  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  45  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  45  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  45  INPA      -3.10     -59.99      -0.16
2011   4  29   4  45  NAUS      -3.02     -60.06      -0.19
2011   4  29   4  50  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  50  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  50  CHR5      -3.12     -60.01      -0.14
2011   4  29   4  50  CMP1      -3.11     -60.06      -0.14
2011   4  29   4  50  CTLO      -3.20     -59.92      -0.15
2011   4  29   4  50  EMBP      -2.89     -59.97      -0.20
2011   4  29   4  50  EMIR      -3.26     -60.23      -0.15
2011   4  29   4  50  HORT      -3.09     -59.88      -0.16
2011   4  29   4  50  IRAN      -3.11     -60.24      -0.15
2011   4  29   4  50  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  50  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  50  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  50  PDAQ      -3.07     -60.09      -0.10
2011   4  29   4  50  PNT8      -3.07     -60.05      -0.21
2011   4  29   4  50  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  50  RPDE      -2.65     -59.64      -0.17
2011   4  29   4  50  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  50  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  50  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  50  INPA      -3.10     -59.99      -0.16
2011   4  29   4  50  NAUS      -3.02     -60.06      -0.19
2011   4  29   4  55  CDN2      -3.06     -59.97      -0.16
2011   4  29   4  55  CDN4      -3.03     -60.00      -0.16
2011   4  29   4  55  CHR5      -3.12     -60.01      -0.14
2011   4  29   4  55  CMP1      -3.11     -60.06      -0.15
2011   4  29   4  55  CTLO      -3.20     -59.92      -0.15
2011   4  29   4  55  EMBP      -2.89     -59.97      -0.20
2011   4  29   4  55  EMIR      -3.26     -60.23      -0.15
2011   4  29   4  55  HORT      -3.09     -59.88      -0.16
2011   4  29   4  55  IRAN      -3.11     -60.24      -0.16
2011   4  29   4  55  JPL6      -3.04     -59.93      -0.18
2011   4  29   4  55  MNCP      -3.30     -60.63      -0.08
2011   4  29   4  55  MNQI      -3.43     -60.46      -0.11
2011   4  29   4  55  PDAQ      -3.07     -60.09      -0.10
2011   4  29   4  55  PNT8      -3.07     -60.05      -0.22
2011   4  29   4  55  RDCK      -3.01     -59.94      -0.17
2011   4  29   4  55  RPDE      -2.65     -59.64      -0.17
2011   4  29   4  55  TMB7      -2.95     -60.67      -0.06
2011   4  29   4  55  TRM3      -3.00     -60.05      -0.16
2011   4  29   4  55  ZF29      -2.61     -60.21      -0.18
2011   4  29   4  55  INPA      -3.10     -59.99      -0.16
