2011  12  31  10  50  INPA  -3.10  -59.99  -0.14  0.627
2011  12  31  10  50  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  10  55  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  10  55  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  10  55  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  10  55  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  10  55  CTLO  -3.20  -59.92  -0.16  0.642
2011  12  31  10  55  EMBP  -2.89  -59.97  -0.20  0.597
2011  12  31  10  55  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  10  55  HORT  -3.09  -59.88  -0.15  0.567
2011  12  31  10  55  IRAN  -3.11  -60.24  -0.15  0.701
2011  12  31  10  55  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  10  55  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  10  55  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  10  55  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  10  55  PNT8  -3.07  -60.05  -0.16  0.493
2011  12  31  10  55  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  10  55  RPDE  -2.65  -59.64  -0.17  0.522
2011  12  31  10  55  TMB7  -2.95  -60.67  -0.07  0.731
2011  12  31  10  55  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  10  55  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  10  55  INPA  -3.10  -59.99  -0.14  0.627
2011  12  31  10  55  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  11   0  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  11   0  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  11   0  CHR5  -3.12  -60.01  -0.13  0.955
2011  12  31  11   0  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  11   0  CTLO  -3.20  -59.92  -0.16  0.642
2011  12  31  11   0  EMBP  -2.89  -59.97  -0.20  0.597
2011  12  31  11   0  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  11   0  HORT  -3.09  -59.88  -0.15  0.567
2011  12  31  11   0  IRAN  -3.11  -60.24  -0.15  0.701
2011  12  31  11   0  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  11   0  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  11   0  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  11   0  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  11   0  PNT8  -3.07  -60.05  -0.12  0.448
2011  12  31  11   0  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  11   0  RPDE  -2.65  -59.64  -0.17  0.522
2011  12  31  11   0  TMB7  -2.95  -60.67  -0.08  0.731
2011  12  31  11   0  TRM3  -3.00  -60.05  -0.16  1.000
2011  12  31  11   0  ZF29  -2.61  -60.21  -0.18  0.881
2011  12  31  11   0  INPA  -3.10  -59.99  -0.14  0.627
2011  12  31  11   0  NAUS  -3.02  -60.06  -0.19  0.478
2011  12  31  11   5  CDN2  -3.06  -59.97  -0.17  0.791
2011  12  31  11   5  CDN4  -3.03  -60.00  -0.16  0.836
2011  12  31  11   5  CHR5  -3.12  -60.01  -0.14  0.955
2011  12  31  11   5  CMP1  -3.11  -60.06  -0.14  0.910
2011  12  31  11   5  CTLO  -3.20  -59.92  -0.15  0.642
2011  12  31  11   5  EMBP  -2.89  -59.97  -0.20  0.597
2011  12  31  11   5  EMIR  -3.26  -60.23  -0.14  0.582
2011  12  31  11   5  HORT  -3.09  -59.88  -0.15  0.567
2011  12  31  11   5  IRAN  -3.11  -60.24  -0.15  0.701
2011  12  31  11   5  JPL6  -3.04  -59.93  -0.19  0.821
2011  12  31  11   5  MNCP  -3.30  -60.63  -0.09  0.716
2011  12  31  11   5  MNQI  -3.43  -60.46  -0.11  0.597
2011  12  31  11   5  PDAQ  -3.07  -60.09  -999.99  -999.990
2011  12  31  11   5  PNT8  -3.07  -60.05  -0.13  0.463
2011  12  31  11   5  RDCK  -3.01  -59.94  -0.17  0.657
2011  12  31  11   5  RPDE  -2.65  -59.64  -0.17  0.522
